Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-08-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,334.55,432.24,20.73,3.41,eia.gov,false,
2021-08-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,334.28,431.68,21.04,3.66,eia.gov,false,
2021-08-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,332.23,429.38,21.33,3.79,eia.gov,false,
2021-08-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,333.36,430.63,21.19,3.21,eia.gov,false,
2021-08-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,345.34,444.78,19.03,2.65,eia.gov,false,
2021-08-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,341.64,439.99,20.06,2.97,eia.gov,false,
2021-08-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,345.40,445.56,18.35,3.12,eia.gov,false,
2021-08-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,336.61,434.78,20.17,3.42,eia.gov,false,
2021-08-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,327.88,423.86,22.39,4.27,eia.gov,false,
2021-08-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,324.48,419.88,22.82,4.44,eia.gov,false,
2021-08-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,328.48,423.96,22.70,4.15,eia.gov,false,
2021-08-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,328.57,423.91,22.82,4.09,eia.gov,false,
2021-08-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,330.04,425.92,22.27,3.56,eia.gov,false,
2021-08-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,331.75,428.69,21.30,2.59,eia.gov,false,
2021-08-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,329.03,425.53,21.84,2.95,eia.gov,false,
2021-08-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,324.67,419.89,23.14,4.00,eia.gov,false,
2021-08-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,324.54,419.86,23.01,3.23,eia.gov,false,
2021-08-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,332.87,431.29,20.14,2.53,eia.gov,false,
2021-08-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,343.11,443.82,18.10,3.85,eia.gov,false,
2021-08-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,339.09,438.85,19.08,5.74,eia.gov,false,
2021-08-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,344.94,445.34,18.28,4.24,eia.gov,false,
2021-08-31 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,344.29,444.21,18.74,4.34,eia.gov,false,
2021-09-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,346.34,447.20,17.81,3.12,eia.gov,false,
2021-09-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,340.49,439.79,19.39,3.64,eia.gov,false,
2021-09-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,338.54,436.76,20.39,4.27,eia.gov,false,
2021-09-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,334.51,432.24,20.94,4.86,eia.gov,false,
2021-09-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,335.05,433.23,20.50,4.66,eia.gov,false,
2021-09-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,340.58,439.88,19.34,4.26,eia.gov,false,
2021-09-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,340.76,440.73,18.77,3.86,eia.gov,false,
2021-09-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,341.66,441.82,18.56,3.65,eia.gov,false,
2021-09-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,340.22,440.45,18.60,3.79,eia.gov,false,
2021-09-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,339.85,439.49,19.05,4.06,eia.gov,false,
2021-09-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,343.15,442.82,18.90,3.54,eia.gov,false,
2021-09-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,343.63,443.43,18.80,3.96,eia.gov,false,
2021-09-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,342.28,441.98,18.95,3.87,eia.gov,false,
2021-09-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,344.17,443.94,18.86,3.73,eia.gov,false,
2021-09-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,343.07,442.79,18.99,4.08,eia.gov,false,
2021-09-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,347.79,447.86,18.49,2.91,eia.gov,false,
2021-09-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,343.08,442.63,19.11,3.15,eia.gov,false,
2021-09-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,338.18,436.87,20.04,3.90,eia.gov,false,
2021-09-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,336.59,436.32,19.04,3.30,eia.gov,false,
2021-09-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,336.10,436.55,18.43,3.24,eia.gov,false,
2021-09-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,337.84,438.14,18.51,2.53,eia.gov,false,
2021-09-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,331.88,430.31,20.37,3.86,eia.gov,false,
2021-09-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,330.75,428.96,20.54,4.44,eia.gov,false,
2021-09-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,328.54,426.60,20.72,4.72,eia.gov,false,
2021-09-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,326.54,424.00,21.35,5.26,eia.gov,false,
2021-09-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,316.33,412.56,22.62,6.89,eia.gov,false,
2021-09-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,319.17,416.72,21.27,5.10,eia.gov,false,
2021-09-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,319.97,417.70,21.18,4.98,eia.gov,false,
2021-09-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,325.97,423.97,20.98,4.57,eia.gov,false,
2021-09-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,324.32,421.98,21.27,4.51,eia.gov,false,
2021-10-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,320.93,416.32,23.26,3.90,eia.gov,false,
2021-10-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,309.13,400.66,26.95,5.66,eia.gov,false,
2021-10-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.84,399.52,27.85,6.43,eia.gov,false,
2021-10-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,314.77,407.70,25.57,4.43,eia.gov,false,
2021-10-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,320.61,414.90,24.13,3.52,eia.gov,false,
2021-10-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,325.29,420.65,23.03,3.15,eia.gov,false,
2021-10-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,325.99,421.63,22.73,3.08,eia.gov,false,
2021-10-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,341.18,438.91,20.56,2.90,eia.gov,false,
2021-10-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,344.08,441.85,20.66,3.44,eia.gov,false,
2021-10-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,338.42,434.33,22.53,4.70,eia.gov,false,
2021-10-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,342.90,440.05,21.31,4.20,eia.gov,false,
2021-10-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,341.25,438.71,21.03,4.26,eia.gov,false,
2021-10-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,338.73,436.45,20.82,4.27,eia.gov,false,
2021-10-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,338.60,436.71,20.51,4.34,eia.gov,false,
2021-10-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,341.11,439.47,20.27,4.10,eia.gov,false,
2021-10-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,336.98,433.88,21.71,4.78,eia.gov,false,
2021-10-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,332.22,427.71,23.00,5.03,eia.gov,false,
2021-10-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,329.97,424.98,23.59,5.33,eia.gov,false,
2021-10-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,330.52,425.30,23.73,4.97,eia.gov,false,
2021-10-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,331.77,427.11,23.18,5.01,eia.gov,false,
2021-10-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,335.71,432.10,22.16,4.71,eia.gov,false,
2021-10-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,336.86,433.27,22.01,4.33,eia.gov,false,
2021-10-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,320.68,412.91,26.43,8.09,eia.gov,false,
2021-10-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.23,416.39,25.55,8.37,eia.gov,false,
2021-10-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,343.70,442.03,20.11,3.10,eia.gov,false,
2021-10-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,334.11,431.16,21.44,4.68,eia.gov,false,
2021-10-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,326.43,422.76,22.30,4.72,eia.gov,false,
2021-10-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,340.53,439.61,19.45,1.96,eia.gov,false,
2021-10-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,320.47,417.08,22.22,3.87,eia.gov,false,
2021-10-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.90,391.20,27.71,7.29,eia.gov,false,
2021-10-31 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.64,379.90,29.88,9.17,eia.gov,false,
2021-11-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.45,400.39,26.05,5.22,eia.gov,false,
2021-11-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,314.89,409.23,24.55,4.30,eia.gov,false,
2021-11-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,314.36,409.01,24.32,4.90,eia.gov,false,
2021-11-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,324.79,421.22,22.32,2.48,eia.gov,false,
2021-11-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,327.20,424.12,21.65,0.83,eia.gov,false,
2021-11-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.77,399.82,26.41,4.13,eia.gov,false,
2021-11-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,291.68,379.48,30.59,6.45,eia.gov,false,
2021-11-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.11,374.31,31.37,7.20,eia.gov,false,
2021-11-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.12,387.94,28.62,5.49,eia.gov,false,
2021-11-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,304.90,397.63,25.77,4.28,eia.gov,false,
2021-11-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,312.57,408.03,23.13,3.23,eia.gov,false,
2021-11-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,317.59,414.05,22.06,2.25,eia.gov,false,
2021-11-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,306.29,400.23,24.60,4.13,eia.gov,false,
2021-11-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.29,390.12,27.76,5.47,eia.gov,false,
2021-11-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.14,382.96,29.75,6.73,eia.gov,false,
2021-11-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.07,383.40,29.26,6.45,eia.gov,false,
2021-11-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,315.54,408.70,25.23,4.40,eia.gov,false,
2021-11-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,334.97,432.27,20.85,1.37,eia.gov,false,
2021-11-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,309.71,404.33,24.02,3.89,eia.gov,false,
2021-11-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,309.50,404.22,23.83,2.81,eia.gov,false,
2021-11-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.50,391.85,26.06,2.86,eia.gov,false,
2021-11-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.49,384.60,27.33,3.33,eia.gov,false,
2021-11-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,266.09,348.68,35.69,6.71,eia.gov,false,
2021-11-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,271.09,353.94,35.21,5.51,eia.gov,false,
2021-11-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,275.14,359.64,33.55,4.19,eia.gov,false,
2021-11-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,267.27,349.63,35.64,5.25,eia.gov,false,
2021-11-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,262.05,343.30,36.86,6.77,eia.gov,false,
2021-11-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,267.10,349.61,35.53,4.78,eia.gov,false,
2021-11-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,262.15,343.32,36.98,6.59,eia.gov,false,
2021-11-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,267.37,349.97,35.58,6.22,eia.gov,false,
2021-12-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,271.57,356.58,33.30,5.26,eia.gov,false,
2021-12-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,263.77,347.67,34.52,5.88,eia.gov,false,
2021-12-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,260.37,343.66,35.08,5.93,eia.gov,false,
2021-12-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,263.59,347.00,34.73,4.77,eia.gov,false,
2021-12-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,276.17,361.37,32.90,4.43,eia.gov,false,
2021-12-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,286.79,374.78,30.18,3.76,eia.gov,false,
2021-12-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,285.46,373.02,30.59,4.19,eia.gov,false,
2021-12-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,286.24,373.90,30.52,4.52,eia.gov,false,
2021-12-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.39,385.79,27.76,3.03,eia.gov,false,
2021-12-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.17,390.11,26.50,4.17,eia.gov,false,
2021-12-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,310.38,405.62,23.38,4.32,eia.gov,false,
2021-12-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.22,393.40,26.19,3.91,eia.gov,false,
2021-12-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,289.71,378.90,29.03,3.70,eia.gov,false,
2021-12-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.00,382.79,28.35,2.82,eia.gov,false,
2021-12-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.04,376.69,29.59,3.90,eia.gov,false,
2021-12-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.95,376.26,30.09,4.11,eia.gov,false,
2021-12-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,280.03,367.06,31.21,4.85,eia.gov,false,
2021-12-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.74,381.18,29.87,3.72,eia.gov,false,
2021-12-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.37,383.47,29.13,3.41,eia.gov,false,
2021-12-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.87,391.15,27.95,2.60,eia.gov,false,
2021-12-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.62,398.80,26.98,1.14,eia.gov,false,
2021-12-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,284.10,368.70,33.69,5.51,eia.gov,false,
2021-12-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.76,372.31,34.45,6.04,eia.gov,false,
2021-12-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,283.40,367.31,34.27,5.62,eia.gov,false,
2021-12-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,270.11,352.65,35.68,6.03,eia.gov,false,
2021-12-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,256.65,335.96,39.35,10.94,eia.gov,false,
2021-12-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,277.61,362.46,33.44,5.07,eia.gov,false,
2021-12-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,280.44,366.30,32.48,4.51,eia.gov,false,
2021-12-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,278.04,363.92,32.50,5.08,eia.gov,false,
2021-12-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,276.17,361.61,33.27,7.70,eia.gov,false,
2021-12-31 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.01,378.57,29.91,4.11,eia.gov,false,
